"AGE16.25","AGE26.39","AGE40.64","AGE65.","GENDERmale","RACEminority","DRIVING_EXPERIENCE10.19y","DRIVING_EXPERIENCE20.29y","DRIVING_EXPERIENCE30y.","EDUCATIONnone","EDUCATIONuniversity","INCOMEpoverty","INCOMEupper.class","INCOMEworking.class","CREDIT_SCORE","VEHICLE_OWNERSHIP1","VEHICLE_YEARbefore.2015","MARRIED1","CHILDREN1","POSTAL_CODE21217","POSTAL_CODE32765","POSTAL_CODE92101","ANNUAL_MILEAGE","VEHICLE_TYPEsports.car","SPEEDING_VIOLATIONS","DUIS","PAST_ACCIDENTS","OUTCOME1"
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.495187181727398,1,1,1,0,0,0,0,0.55,0,0.0909090909090909,0,0.133333333333333,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.594462878448266,1,0,1,1,0,0,0,0.25,0,0.136363636363636,0,0.0666666666666667,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.383681540125802,0,1,0,1,0,0,0,0.55,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.444802449294163,1,1,0,1,0,0,0,0.45,0,0,0.166666666666667,0.133333333333333,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.268867431960634,0,1,0,0,0,0,0,0.7,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.501959839511867,1,1,0,1,0,0,0,0.55,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.480116797287443,1,1,1,1,0,0,0,0.45,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.127809329052182,0,1,0,0,0,0,0,0.6,0,0,0,0,1
1,0,0,0,1,1,0,0,0,1,0,1,0,0,0.406182125335035,0,1,0,1,0,0,0,0.65,0,0,0,0,1
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.542903297097965,1,0,1,1,1,0,0,0.4,0,0.0454545454545455,0,0,1
0,0,0,1,1,1,0,0,1,0,1,0,1,0,0.623822773939508,1,1,0,1,0,0,0,0.55,0,0.0909090909090909,0,0.4,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.488651070082541,0,1,0,1,0,0,0,0.65,0,0,0.166666666666667,0.133333333333333,1
0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.600676023685312,1,1,1,0,0,1,0,0.6,0,0.0454545454545455,0.166666666666667,0.0666666666666667,0
0,0,0,1,1,0,1,0,0,0,1,0,1,0,0.495697712617389,1,0,1,1,0,0,0,0.3,0,0.0454545454545455,0.333333333333333,0.133333333333333,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.59197262684629,1,1,0,1,0,0,0,0.55,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.262042391541695,1,1,1,1,0,0,0,0.45,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.2552673577907,1,1,1,0,0,0,0,0.7,0,0.0454545454545455,0,0.133333333333333,0
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.36522484066297,1,0,0,1,0,0,0,0.6,0,0.0909090909090909,0,0.133333333333333,0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.370845769593126,0,1,0,0,0,1,0,0.45,0,0,0,0,1
0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.481795869590101,1,1,0,1,0,0,0,0.55,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.410199926432994,0,1,0,1,0,1,0,0.3,0,0.136363636363636,0,0,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.380226853629784,0,1,1,1,0,0,0,0.45,0,0.0454545454545455,0,0.0666666666666667,0
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.372381111232463,0,1,1,1,0,0,0,0.35,0,0,0,0.0666666666666667,0
0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.434561618474553,1,1,0,1,0,1,0,0.25,0,0.681818181818182,0.5,0.266666666666667,0
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.623322643153066,1,0,1,1,0,0,0,0.4,0,0.0454545454545455,0,0.133333333333333,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.670869661475492,1,1,1,1,0,0,0,0.45,0,0,0,0,0
0,0,0,1,1,1,1,0,0,0,0,0,1,0,0.785253748141908,1,1,1,1,0,0,0,0.5,0,0,0.166666666666667,0,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.194691355719287,1,1,0,1,0,0,0,0.6,0,0.0909090909090909,0,0.0666666666666667,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.463449638080498,1,1,0,1,0,0,0,0.5,0,0.136363636363636,0.166666666666667,0.266666666666667,1
0,0,1,0,1,0,0,1,0,1,0,1,0,0,0.356580218920737,0,1,0,1,0,0,1,0.45,0,0.0909090909090909,0,0.0666666666666667,1
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.444196144704134,0,1,0,0,0,0,0,0.55,0,0.0909090909090909,0,0,0
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.43268681522664,1,1,0,0,0,0,1,0.7,0,0.0454545454545455,0,0,0
0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.638691613714829,1,0,0,0,0,0,0,0.65,0,0,0,0,0
0,1,0,0,1,1,1,0,0,0,1,0,1,0,0.604922600927845,1,1,1,0,0,1,0,0.45,0,0.0909090909090909,0,0,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.705916286183288,1,1,1,1,0,0,0,0.4,0,0.0454545454545455,0,0.2,0
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.581672308842696,0,0,1,1,0,0,0,0.55,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.679353948617373,1,1,1,1,0,0,0,0.75,0,0.0909090909090909,0,0.133333333333333,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.587312109957203,1,0,1,1,0,1,0,0.3,0,0.0909090909090909,0.333333333333333,0,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.55352474006085,0,1,1,1,0,0,0,0.25,0,0.0454545454545455,0,0.0666666666666667,0
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.632940138843701,0,1,1,1,0,0,0,0.4,0,0,0,0.266666666666667,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.538209727757332,1,1,1,1,0,0,0,0.45,0,0.0909090909090909,0.166666666666667,0.133333333333333,0
0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.610938365574086,1,1,0,1,0,1,0,0.45,1,0.454545454545455,0,0.0666666666666667,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.643013252497502,0,1,1,1,1,0,0,0.55,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.587960654632918,1,1,1,1,0,1,0,0.3,0,0.318181818181818,0,0.4,0
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.567023308243096,1,1,0,0,0,0,0,0.8,0,0.0909090909090909,0,0.0666666666666667,0
1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.480329419325951,0,1,1,1,0,0,0,0.25,1,0,0,0,1
0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.589534431708394,0,1,1,1,0,1,0,0.2,0,0.0454545454545455,0,0.0666666666666667,1
1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.470692497928724,1,1,0,0,0,0,0,0.65,0,0,0,0,1
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.729743298042652,1,1,1,1,0,0,0,0.2,0,0.136363636363636,0.166666666666667,0.333333333333333,0
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.246757193659388,1,1,0,0,0,0,0,0.7,0,0,0.166666666666667,0,0
0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.533194837720426,1,1,0,0,0,0,0,0.65,0,0.0454545454545455,0.333333333333333,0.0666666666666667,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.485862149452679,1,1,0,1,0,1,0,0.4,0,0.227272727272727,0,0.0666666666666667,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.483551018933734,1,1,0,1,0,0,0,0.65,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.253457312493853,1,1,1,1,0,0,0,0.5,0,0,0,0,0
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.524769031938273,1,1,1,1,0,0,0,0.5,0,0.136363636363636,0.166666666666667,0.266666666666667,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.65179141332167,1,0,1,1,0,0,0,0.35,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.249351680610541,0,1,0,0,0,0,0,0.65,0,0,0,0,1
0,0,0,1,1,1,0,1,0,0,0,0,1,0,0.726162454751313,1,1,0,1,0,0,0,0.55,0,0.136363636363636,0,0.266666666666667,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392545942116328,1,0,0,0,0,0,0,0.5,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.429815455272042,1,1,0,1,0,0,1,0.5,0,0.0454545454545455,0.166666666666667,0.2,1
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.432237583278125,0,1,0,0,0,0,0,0.7,0,0,0,0,1
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.622784368713661,1,0,1,1,0,0,0,0.4,0,0.181818181818182,0.166666666666667,0.533333333333333,0
1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.302597039604658,1,1,1,1,0,0,0,0.45,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.541249151702871,1,1,1,1,0,1,0,0.3,0,0.272727272727273,0,0.0666666666666667,0
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.606360174979846,1,1,1,1,0,0,0,0.55,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.423629908231151,1,1,0,0,0,0,0,0.65,0,0.0454545454545455,0,0.0666666666666667,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.662982727173561,1,0,1,1,0,0,0,0.4,0,0.318181818181818,0,0.4,0
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.64669566784454,1,0,1,1,0,0,0,0.45,0,0.0454545454545455,0.166666666666667,0,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.189808906211792,0,1,0,1,0,0,0,0.35,0,0.227272727272727,0.166666666666667,0.133333333333333,1
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.624824143551533,1,0,1,1,0,0,0,0.4,0,0.272727272727273,0.333333333333333,0.466666666666667,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.338684161418955,1,1,0,1,0,0,0,0.6,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.624542625243372,1,0,0,1,0,0,0,0.5,1,0,0,0,0
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.555144005378508,1,1,1,1,0,1,0,0.35,0,0.136363636363636,0,0,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.359997328635345,0,1,0,1,0,0,0,0.4,1,0,0,0.133333333333333,1
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.491485122155643,1,1,1,1,0,0,0,0.25,0,0.0909090909090909,0,0.0666666666666667,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.605075402884843,1,1,0,1,0,0,0,0.6,0,0.136363636363636,0,0.333333333333333,0
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0.250475518467372,0,1,0,1,0,0,0,0.6,0,0,0,0,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.673962750313558,1,1,0,1,0,0,0,0.65,0,0,0,0,0
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.117296698312783,1,1,1,1,0,0,0,0.45,0,0,0,0,1
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.51086607902176,1,1,1,1,0,0,0,0.55,0,0,0,0.4,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.480721551521874,1,0,0,1,0,0,0,0.5,0,0.181818181818182,0,0.133333333333333,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.614507499338587,1,1,1,1,0,0,0,0.5,0,0.454545454545455,0.166666666666667,0.133333333333333,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.707866015784268,1,0,1,1,0,0,0,0.5,0,0,0,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.770286372639755,0,1,1,1,0,0,0,0.35,0,0.136363636363636,0.166666666666667,0.0666666666666667,0
0,1,0,0,1,1,1,0,0,0,1,0,1,0,0.575760385570374,1,0,0,1,0,0,0,0.6,0,0.0454545454545455,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.57524461297053,1,0,1,1,0,1,0,0.35,0,0,0,0,0
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.364534565784758,1,1,1,1,0,0,0,0.5,1,0.0454545454545455,0,0.0666666666666667,0
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.626419893194075,1,1,1,1,0,0,0,0.45,0,0.0454545454545455,0,0,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.588483582683505,0,0,1,1,0,1,0,0.35,0,0.454545454545455,0.333333333333333,0,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.663881361434387,1,1,0,1,0,0,0,0.4,0,0,0,0,1
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.795186388791979,1,1,1,1,0,1,0,0.35,0,0,0,0,1
0,0,0,1,0,1,0,0,1,0,1,0,1,0,0.570872651084468,1,0,0,1,0,0,0,0.55,0,0.136363636363636,0.166666666666667,0.0666666666666667,0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.300949972828054,0,1,0,0,0,0,0,0.5,0,0,0,0,1
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.347811653944027,1,1,0,0,0,0,0,0.85,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.669519896676777,0,1,1,0,0,0,0,0.5,0,0,0,0,0
0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.561789516796723,1,1,1,1,0,1,0,0.2,0,0.272727272727273,0.166666666666667,0.133333333333333,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.294649363479383,0,1,0,1,0,0,0,0.4,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.448800016616327,1,1,1,0,0,1,0,0.4,0,0.136363636363636,0.166666666666667,0.133333333333333,0
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.65930318591509,1,1,0,1,0,0,0,0.6,0,0.136363636363636,0,0.0666666666666667,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.591611087686864,1,1,1,1,0,0,0,0.3,0,0.181818181818182,0,0.2,0
0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.31839125927077,1,1,0,1,0,0,0,0.5,0,0.0909090909090909,0.166666666666667,0.333333333333333,0
0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.461226153896798,1,0,1,1,0,0,0,0.55,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.330448920256388,1,1,0,0,0,1,0,0.5,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.512582777444047,1,0,0,0,0,1,0,0.5,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.622041112974415,1,0,1,1,0,0,0,0.55,1,0.0909090909090909,0,0.0666666666666667,0
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.669644466544154,0,1,1,1,0,1,0,0.3,0,0.227272727272727,0.333333333333333,0.266666666666667,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.600706125936351,1,1,0,1,0,0,0,0.6,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.190931422229303,0,1,0,1,0,0,0,0.5,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.40373794700814,1,1,0,0,0,1,0,0.55,1,0.136363636363636,0,0,1
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.491374732437318,1,1,1,1,0,0,0,0.35,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.634532768813813,1,1,1,1,0,0,0,0.45,0,0.0909090909090909,0.5,0,0
0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.324613338024165,0,1,1,1,0,0,0,0.5,0,0.227272727272727,0.166666666666667,0.333333333333333,0
1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.364025762676178,0,1,0,1,0,1,0,0.55,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.376073025369023,1,1,0,1,0,0,0,0.45,0,0.0909090909090909,0,0.2,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.535435243955674,1,0,1,1,0,0,1,0.65,0,0.0909090909090909,0,0.133333333333333,1
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.542645845567852,1,1,1,1,0,1,0,0.3,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.434218423673825,1,1,1,1,0,0,0,0.4,0,0.0909090909090909,0,0.266666666666667,0
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.68738645003875,1,1,1,1,0,1,0,0.25,0,0.227272727272727,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.263884305678071,0,1,0,1,0,1,0,0.4,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.400616141826737,0,1,0,0,0,0,0,0.6,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.417182266780121,1,1,1,0,0,0,0,0.55,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.26289980733469,0,1,0,0,0,0,0,0.4,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.72384933906497,1,0,1,1,0,0,0,0.65,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375559494015067,1,1,0,0,0,0,0,0.7,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.708844511482537,0,0,1,0,0,0,0,0.6,0,0,0,0,0
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.480085341540167,1,1,1,1,0,0,0,0.5,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.571493798237886,1,0,0,1,0,0,0,0.45,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.683279687607324,1,1,0,0,0,1,0,0.6,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.398803427547541,0,1,0,0,0,0,0,0.7,0,0,0,0,1
0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.585739450012483,1,0,1,0,0,0,0,0.5,0,0.0909090909090909,0,0,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.577202422824192,1,1,1,1,0,0,0,0.45,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.580484176030679,1,1,1,0,0,0,0,0.5,0,0.136363636363636,0.166666666666667,0.0666666666666667,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.279643751520448,1,1,1,0,0,0,0,0.45,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.606950550705857,0,1,1,1,0,0,0,0.35,0,0.136363636363636,0.166666666666667,0.133333333333333,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.154568704997796,0,1,0,0,0,0,0,0.75,0,0,0,0,1
0,0,0,1,1,0,1,0,0,0,1,0,1,0,0.584499997863525,1,1,0,0,0,1,0,0.35,0,0.227272727272727,0,0.0666666666666667,1
0,0,0,1,1,0,1,0,0,0,1,0,1,0,0.594176861048704,1,0,1,1,0,0,0,0.35,0,0.136363636363636,0,0.4,0
0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.638602278454027,1,1,1,1,0,0,0,0.4,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.601652340813734,1,1,0,1,0,1,0,0.2,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.680155472245982,1,1,0,1,0,1,0,0.4,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.288424237177714,1,1,1,1,0,1,0,0.3,0,0,0.166666666666667,0.0666666666666667,0
0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.493145581259846,0,1,1,1,0,0,0,0.5,0,0.0909090909090909,0,0.0666666666666667,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.669129241733523,1,0,0,1,0,0,0,0.6,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.66447817530349,0,0,1,1,0,1,0,0.2,0,0.363636363636364,0,0,0
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.497028353478657,0,1,1,0,0,1,0,0.4,0,0.0909090909090909,0,0.133333333333333,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.572410695836828,1,1,0,0,0,0,1,0.7,0,0.0454545454545455,0,0.0666666666666667,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.553766774066376,1,1,1,1,0,0,0,0.35,0,0.0909090909090909,0,0.333333333333333,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.649008193790902,1,0,0,1,0,0,0,0.55,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.611275011691428,1,1,0,0,0,0,0,0.5,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.374750615437061,1,0,1,0,0,0,0,0.5,0,0,0,0.0666666666666667,0
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.578658813181258,1,1,0,1,0,0,0,0.45,0,0,0,0.0666666666666667,0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.335367400482802,0,1,0,0,0,0,0,0.75,0,0,0,0,1
0,0,1,0,1,0,1,0,0,1,0,1,0,0,0.2471928132172,0,1,0,1,0,1,0,0.35,0,0.136363636363636,0,0.0666666666666667,0
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.56110741593233,0,0,1,1,0,0,0,0.55,0,0,0,0,1
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.437668386056008,1,1,1,1,0,0,0,0.45,1,0.0454545454545455,0,0.0666666666666667,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.514556927731043,1,1,1,1,0,1,0,0.4,0,0.181818181818182,0.166666666666667,0.333333333333333,0
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.62200114418077,1,0,1,1,0,0,0,0.4,0,0.0909090909090909,0.166666666666667,0.133333333333333,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.588793760132135,1,0,1,1,0,1,0,0.35,1,0.227272727272727,0,0.0666666666666667,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.189872773087196,0,1,0,0,0,0,0,0.65,0,0,0,0.266666666666667,1
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.835808996799388,1,1,1,1,0,1,0,0.4,0,0.181818181818182,0,0.2,0
0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.294279613604165,0,1,0,1,0,0,0,0.55,0,0.0454545454545455,0,0,0
0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.42376093755305,1,1,1,1,0,0,0,0.65,1,0.181818181818182,0.333333333333333,0.266666666666667,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.53974483472683,0,1,0,0,0,1,0,0.55,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.538042307080599,1,0,1,1,0,1,0,0.35,0,0.181818181818182,0.166666666666667,0.2,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.347625459855494,0,1,0,0,0,0,0,0.5,0,0,0,0.2,1
0,0,0,1,1,0,0,1,0,0,1,0,1,0,0.501504366366719,1,0,0,1,0,0,0,0.35,1,0.0909090909090909,0,0.266666666666667,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.292820188892242,0,1,0,0,0,0,0,0.7,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.557511708976707,0,0,0,1,0,1,0,0.35,0,0.227272727272727,0.166666666666667,0.0666666666666667,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.302198324412235,0,1,0,0,0,0,0,0.6,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.482437087281596,0,1,0,1,0,0,0,0.45,0,0.0909090909090909,0,0.0666666666666667,1
0,0,1,0,1,0,0,1,0,1,0,0,1,0,0.439048627275591,1,1,1,1,0,0,0,0.5,0,0.136363636363636,0,0.133333333333333,0
0,1,0,0,1,1,1,0,0,0,1,0,0,0,0.471185842579167,0,1,1,1,0,1,0,0.35,0,0.227272727272727,0,0.333333333333333,1
0,0,1,0,1,1,0,1,0,1,0,0,1,0,0.616634327636111,1,1,0,1,0,0,0,0.45,0,0,0.166666666666667,0.0666666666666667,0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.360360329326213,0,1,1,1,0,0,0,0.35,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.61891799675514,1,0,1,1,0,0,0,0.25,0,0.181818181818182,0.166666666666667,0.133333333333333,0
0,0,0,1,1,0,0,1,0,0,1,0,1,0,0.733976695826157,0,1,1,1,0,0,1,0.5,0,0.0454545454545455,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.499653632772852,1,1,0,0,0,0,0,0.7,0,0,0,0.133333333333333,0
0,0,0,1,1,0,0,1,0,0,1,0,1,0,0.706264478021329,1,0,1,1,0,0,1,0.45,0,0.136363636363636,0,0.0666666666666667,0
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.433207214800264,1,0,0,1,0,0,0,0.65,0,0,0,0,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.562334217118789,1,0,1,1,0,1,0,0.3,1,0.590909090909091,0.5,0.0666666666666667,0
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.661840406718793,1,1,1,1,0,1,0,0.25,0,0.363636363636364,0.166666666666667,0.2,0
0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.544712289713239,1,0,1,1,0,0,0,0.2,0,0.272727272727273,0,0.4,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.670926184845094,1,0,0,0,0,0,0,0.5,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.463833060895588,1,1,0,0,0,1,0,0.55,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.500277855221325,0,1,1,1,0,1,0,0.45,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.560394684803092,1,1,0,1,0,1,0,0.35,0,0.545454545454545,0,0,0
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.74302384379407,1,0,0,1,0,1,0,0.5,0,0.136363636363636,0.333333333333333,0,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.668383596406,1,0,1,1,0,0,0,0.4,0,0.136363636363636,0.166666666666667,0.0666666666666667,0
0,0,1,0,1,1,0,1,0,0,1,0,1,0,0.556776001318411,1,0,1,1,0,0,0,0.45,0,0.136363636363636,0.166666666666667,0.2,0
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.616995240598923,0,0,0,1,0,0,0,0.55,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.746165345445999,0,1,1,1,0,0,0,0.35,0,0.136363636363636,0,0.333333333333333,0
